Date,Site,Plot,Subplot,Quadrat,Species_name,Number,DPM_Height,Fencing,Treatment,
15/04/2025,E,2,Z2,4,Heteropogon contortus,1,17.2,Unfenced,TF,
15/04/2025,E,2,Z2,4,,,14.7,Unfenced,TF,
15/04/2025,E,2,Z2,4,,,13.7,Unfenced,TF,
15/04/2025,E,2,Z2,5,Heteropogon contortus,5,3.3,Unfenced,TF,
15/04/2025,E,2,Z2,5,Eragrostis curvula,2,2.9,Unfenced,TF,
15/04/2025,E,2,Z2,5,,,2.4,Unfenced,TF,
15/04/2025,E,2,Z2,5,,,3.8,Unfenced,TF,
15/04/2025,E,2,Z2,1,Panicum maximum,5,2,Unfenced,TF,
15/04/2025,E,2,Z2,1,Enteropogon macrostachyus,2,2.8,Unfenced,TF,
15/04/2025,E,2,Z2,1,Brachiaria brizantha,1,6.3,Unfenced,TF,
15/04/2025,E,2,Z2,1,,,7,Unfenced,TF,
15/04/2025,E,2,Z2,2,Panicum maximum,1,2.6,Unfenced,TF,
15/04/2025,E,2,Z2,2,Aristida adscensionis,1,5.6,Unfenced,TF,
15/04/2025,E,2,Z2,2,Enteropogon macrostachyus,1,2.9,Unfenced,TF,
15/04/2025,E,2,Z2,2,,,4.6,Unfenced,TF,
24/04/2025,C,1,Z2,4,,,4.5,Fenced,C,
24/04/2025,C,1,Z2,4,,,3.6,Fenced,C,
24/04/2025,C,1,Z2,4,,,3.6,Fenced,C,
24/04/2025,C,1,Z1,3,Brachiaria nigropedata,1,5.2,Fenced,C,
24/04/2025,C,1,Z1,3,Panicum maximum,1,5.2,Fenced,C,
24/04/2025,C,1,Z1,3,,,4.8,Fenced,C,
24/04/2025,C,1,Z1,3,,,5.2,Fenced,C,
24/04/2025,C,1,Z1,5,Pogonarthria squarrosa ,15,1.7,Fenced,C,
24/04/2025,C,1,Z1,5,,,1.7,Fenced,C,
24/04/2025,C,1,Z1,5,,,1.7,Fenced,C,
24/04/2025,C,1,Z1,5,,,1.7,Fenced,C,
24/04/2025,C,1,Z1,2,Pogonarthria squarrosa ,4,16.3,Fenced,C,
24/04/2025,C,1,Z1,2,Digitaria erianthra,6,13.1,Fenced,C,
24/04/2025,C,1,Z1,2,,,10.8,Fenced,C,
24/04/2025,C,1,Z1,2,,,9.4,Fenced,C,
24/04/2025,C,1,Z1,1,Setaria incressata,1,6.8,Fenced,C,
24/04/2025,C,1,Z1,1,Digitaria erianthra,1,6,Fenced,C,
24/04/2025,C,1,Z1,1,Pogonarthria squarrosa ,5,5,Fenced,C,
24/04/2025,C,1,Z1,1,Heteropogon contortus,2,4.7,Fenced,C,
24/04/2025,C,1,Z1,4,Setaria incressata,6,4,Fenced,C,
24/04/2025,C,1,Z1,4,Melinis repens,1,5.3,Fenced,C,
24/04/2025,C,1,Z1,4,Heteropogon contortus,2,4.5,Fenced,C,
24/04/2025,C,1,Z1,4,,,5.2,Fenced,C,
24/04/2025,C,1,Z3,2,Aristida adscensionis,1,4.3,Unfenced,C,
24/04/2025,C,1,Z3,2,Digitaria erianthra,1,4.2,Unfenced,C,
24/04/2025,C,1,Z3,2,Pogonarthria squarrosa ,3,4.2,Unfenced,C,
24/04/2025,C,1,Z3,2,Heteropogon contortus,2,4.7,Unfenced,C,
24/04/2025,C,1,Z3,5,Setaria incressata,3,2.2,Unfenced,C,
24/04/2025,C,1,Z3,5,Eragrostis gummiflua,1,2.2,Unfenced,C,
24/04/2025,C,1,Z3,5,,,2.2,Unfenced,C,
24/04/2025,C,1,Z3,5,,,0,Unfenced,C,
24/04/2025,C,1,Z3,3,Heteropogon contortus,3,5.2,Unfenced,C,
24/04/2025,C,1,Z3,3,Setaria incressata,4,6.5,Unfenced,C,
24/04/2025,C,1,Z3,3,Digitaria velutina,4,6.7,Unfenced,C,
24/04/2025,C,1,Z3,3,,,6.7,Unfenced,C,
24/04/2025,C,1,Z3,4,Digitaria erianthra,5,2.7,Unfenced,C,
24/04/2025,C,1,Z3,4,Panicum maximum,1,3.5,Unfenced,C,
24/04/2025,C,1,Z3,4,Eragrostis gummiflua,2,3.5,Unfenced,C,
24/04/2025,C,1,Z3,4,Pogonarthria squarrosa ,2,3.3,Unfenced,C,
24/04/2025,C,1,Z3,4,Setaria incressata,2,,Unfenced,C,
24/04/2025,C,1,Z1,1,Aristida adscensionis,3,1.8,Unfenced,C,
24/04/2025,C,1,Z1,1,Setaria incressata,2,1.8,Unfenced,C,
24/04/2025,C,1,Z1,1,,,1.8,Unfenced,C,
24/04/2025,C,1,Z1,1,,,2.2,Unfenced,C,
24/04/2025,C,1,Z4,2,Setaria incressata,4,3.8,Unfenced,C,
24/04/2025,C,1,Z4,2,Digitaria erianthra,1,3.7,Unfenced,C,
24/04/2025,C,1,Z4,2,,,3.6,Unfenced,C,
24/04/2025,C,1,Z4,2,,,5.4,Unfenced,C,
24/04/2025,C,1,Z4,5,Aristida adscensionis,6,4.7,Unfenced,C,
24/04/2025,C,1,Z4,5,Setaria incressata,2,4.4,Unfenced,C,
24/04/2025,C,1,Z4,5,Eragrostis gummiflua,2,4,Unfenced,C,
24/04/2025,C,1,Z4,5,Pogonarthria squarrosa ,8,3.8,Unfenced,C,
24/04/2025,C,1,Z4,3,Heteropogon contortus,2,5.8,Unfenced,C,
24/04/2025,C,1,Z4,3,Digitaria erianthra,3,2.7,Unfenced,C,
24/04/2025,C,1,Z4,3,,,4.5,Unfenced,C,
24/04/2025,C,1,Z4,3,,,4.5,Unfenced,C,
24/04/2025,C,1,Z4,4,Panicum maximum,3,8.6,Unfenced,C,
24/04/2025,C,1,Z4,4,Heteropogon contortus,3,7.8,Unfenced,C,
24/04/2025,C,1,Z4,4,,,8,Unfenced,C,
24/04/2025,C,1,Z4,4,,,9.8,Unfenced,C,
24/04/2025,C,1,Z4,1,Panicum maximum,1,2.4,Unfenced,C,
24/04/2025,C,1,Z4,1,Aristida adscensionis,2,2.5,Unfenced,C,
24/04/2025,C,1,Z4,1,Digitaria erianthra,1,0,Unfenced,C,
24/04/2025,C,1,Z4,1,Setaria incressata,5,2.5,Unfenced,C,
11/04/2025,D,1,Z2,1,Eragrostis viscosa,8,3.1,Unfenced,C,
11/04/2025,D,1,Z2,1,Chloris virgata,7,4.8,Unfenced,C,
11/04/2025,D,1,Z2,1,Eragrostis rigidior,6,4.6,Unfenced,C,
11/04/2025,D,1,Z2,1,Digitaria erianthra,7,4.8,Unfenced,C,
11/04/2025,D,1,Z2,2,Eragrostis superba,3,9.7,Unfenced,C,
11/04/2025,D,1,Z2,2,Enteropogon macrostachyus,2,18.6,Unfenced,C,
11/04/2025,D,1,Z2,2,Brachiaria brizantha,3,16.6,Unfenced,C,
11/04/2025,D,1,Z2,2,Setaria incressata,6,14.3,Unfenced,C,
11/04/2025,D,1,Z2,4,Enteropogon macrostachyus,10,11.8,Unfenced,C,
11/04/2025,D,1,Z2,4,Brachiaria brizantha,2,10.9,Unfenced,C,
11/04/2025,D,1,Z2,4,Chloris virgata,4,10.6,Unfenced,C,
11/04/2025,D,1,Z2,4,,,9.8,Unfenced,C,
11/04/2025,D,1,Z2,3,Brachiaria brizantha,10,12.5,Unfenced,C,
11/04/2025,D,1,Z2,3,Setaria incressata,5,9.3,Unfenced,C,
11/04/2025,D,1,Z2,3,Panicum maximum,4,7.2,Unfenced,C,
11/04/2025,D,1,Z2,3,Chloris virgata,1,9.4,Unfenced,C,
11/04/2025,D,1,Z2,5,Themeda triandra,4,9,Unfenced,C,
11/04/2025,D,1,Z2,5,Heteropogon contortus,2,9.8,Unfenced,C,
16/04/2025,E,5,Z3,2,Eragrostis rigidior,1,3.5,Fenced,THF,
16/04/2025,E,5,Z3,2,Digitaria erianthra,1,4.2,Fenced,THF,
16/04/2025,E,5,Z3,2,Diheteropogon anplactence,3,4.2,Fenced,THF,
16/04/2025,E,5,Z3,2,Eragrostis viscosa,1,4.1,Fenced,THF,
16/04/2025,E,5,Z3,3,Heteropogon contortus,5,6.8,Fenced,THF,
16/04/2025,E,5,Z3,3,Brachiaria brizantha,1,4.7,Fenced,THF,
16/04/2025,E,5,Z3,3,,,3.9,Fenced,THF,
16/04/2025,E,5,Z3,3,,,3.5,Fenced,THF,
16/04/2025,E,5,Z3,5,Eragrostis viscosa,3,0,Fenced,THF,
16/04/2025,E,5,Z3,5,,,0,Fenced,THF,
16/04/2025,E,5,Z3,5,,,2.3,Fenced,THF,
16/04/2025,E,5,Z3,5,,,2.6,Fenced,THF,
16/04/2025,E,5,Z3,1,Themeda triandra,1,3.2,Fenced,THF,
16/04/2025,E,5,Z3,1,Digitaria erianthra,6,6.3,Fenced,THF,
16/04/2025,E,5,Z3,1,Brachiaria brizantha,2,8.7,Fenced,THF,
16/04/2025,E,5,Z3,1,Eragrostis gummiflua,7,9.6,Fenced,THF,
16/04/2025,E,5,Z3,4,Enteropogon macrostachyus,4,4.6,Fenced,THF,
16/04/2025,E,5,Z3,4,Heteropogon contortus,4,3.2,Fenced,THF,
16/04/2025,E,5,Z3,4,Eragrostis viscosa,6,6.6,Fenced,THF,
16/04/2025,E,5,Z3,4,Aristida adscensionis,2,5.6,Fenced,THF,
16/04/2025,E,5,Z1,2,Digitaria erianthra,10,6,Fenced,THF,
16/04/2025,E,5,Z1,2,Pogonarthria squarrosa ,3,7.1,Fenced,THF,
16/04/2025,E,5,Z1,2,Panicum maximum,3,7.3,Fenced,THF,
16/04/2025,E,5,Z1,2,Heteropogon contortus,2,10.1,Fenced,THF,
16/04/2025,E,5,Z1,2,Eragrostis gummiflua,5,,Fenced,THF,
16/04/2025,E,5,Z1,1,Cymbopogon excavatus,2,26.2,Fenced,THF,
16/04/2025,E,5,Z1,1,Eragrostis rigidior,1,23.9,Fenced,THF,
16/04/2025,E,5,Z1,1,Heteropogon contortus,4,19.8,Fenced,THF,
16/04/2025,E,5,Z1,1,Panicum maximum,1,17.3,Fenced,THF,
16/04/2025,E,5,Z1,1,Brachiaria brizantha,2,,Fenced,THF,
16/04/2025,E,5,Z1,4,Heteropogon contortus,3,4.4,Fenced,THF,
16/04/2025,E,5,Z1,4,Digitaria erianthra,4,6,Fenced,THF,
16/04/2025,E,5,Z1,4,Aristida adscensionis,4,9.2,Fenced,THF,
16/04/2025,E,5,Z1,4,Eragrostis gummiflua,4,8,Fenced,THF,
16/04/2025,E,5,Z1,5,Heteropogon contortus,5,3.9,Fenced,THF,
16/04/2025,E,5,Z1,5,Eragrostis rigidior,1,14.4,Fenced,THF,
16/04/2025,E,5,Z1,5,Digitaria erianthra,1,6.3,Fenced,THF,
16/04/2025,E,5,Z1,5,,,9.6,Fenced,THF,
16/04/2025,E,5,Z1,3,Enteropogon macrostachyus,5,6.1,Fenced,THF,
16/04/2025,E,5,Z1,3,,,6.7,Fenced,THF,
16/04/2025,E,5,Z1,3,,,5.5,Fenced,THF,
16/04/2025,E,5,Z1,3,,,5.3,Fenced,THF,
16/04/2025,E,5,Z4,1,Heteropogon contortus,2,6.1,Unfenced,THF,
16/04/2025,E,5,Z4,1,Themeda triandra,1,5.5,Unfenced,THF,
16/04/2025,E,5,Z4,1,Enteropogon macrostachyus,1,0,Unfenced,THF,
16/04/2025,E,5,Z4,1,,,6.4,Unfenced,THF,
16/04/2025,E,5,Z4,2,Brachiaria nigropedata,1,7.6,Unfenced,THF,
16/04/2025,E,5,Z4,2,Eragrostis superba,1,8.4,Unfenced,THF,
16/04/2025,E,5,Z4,2,Pogonarthria squarrosa ,1,7.4,Unfenced,THF,
16/04/2025,E,5,Z4,2,,,6.5,Unfenced,THF,
16/04/2025,E,5,Z4,3,Enteropogon macrostachyus,2,6.4,Unfenced,THF,
16/04/2025,E,5,Z4,3,Brachiaria nigropedata,1,0,Unfenced,THF,
16/04/2025,E,5,Z4,3,Heteropogon contortus,2,0,Unfenced,THF,
16/04/2025,E,5,Z4,3,,,13.7,Unfenced,THF,
16/04/2025,E,5,Z4,5,Enteropogon macrostachyus,5,19.8,Unfenced,THF,
16/04/2025,E,5,Z4,5,Aristida adscensionis,1,13.9,Unfenced,THF,
16/04/2025,E,5,Z4,5,,,0,Unfenced,THF,
16/04/2025,E,5,Z4,5,,,2.7,Unfenced,THF,
16/04/2025,E,5,Z4,4,Cymbopogon excavatus,9,2.7,Unfenced,THF,
16/04/2025,E,5,Z4,4,Heteropogon contortus,3,8.7,Unfenced,THF,
16/04/2025,E,5,Z4,4,Brachiaria nigropedata,2,10.7,Unfenced,THF,
16/04/2025,E,5,Z4,4,Sporobolus africanus,1,10.3,Unfenced,THF,
16/04/2025,E,5,Z4,4,Digitaria erianthra,1,,Unfenced,THF,
16/04/2025,E,5,Z2,3,Heteropogon contortus,3,16.1,Unfenced,THF,
16/04/2025,E,5,Z2,3,Brachiaria brizantha,3,10.4,Unfenced,THF,
16/04/2025,E,5,Z2,3,,,8.6,Unfenced,THF,
16/04/2025,E,5,Z2,3,,,10.1,Unfenced,THF,
16/04/2025,E,5,Z2,5,Themeda triandra,1,12.3,Unfenced,THF,
16/04/2025,E,5,Z2,5,Heteropogon contortus,7,26,Unfenced,THF,
16/04/2025,E,5,Z2,5,,,23.7,Unfenced,THF,
16/04/2025,E,5,Z2,5,,,21.9,Unfenced,THF,
16/04/2025,E,5,Z2,4,Aristida congesta C,4,5,Unfenced,THF,
16/04/2025,E,5,Z2,4,Heteropogon contortus,2,6.7,Unfenced,THF,
16/04/2025,E,5,Z2,4,Eragrostis rigidior,3,9.6,Unfenced,THF,
16/04/2025,E,5,Z2,4,Enteropogon macrostachyus,5,8.8,Unfenced,THF,
16/04/2025,E,5,Z2,1,Brachiaria brizantha,6,39.2,Unfenced,THF,
16/04/2025,E,5,Z2,1,Cymbopogon excavatus,2,35.1,Unfenced,THF,
16/04/2025,E,5,Z2,1,Eragrostis superba,1,8,Unfenced,THF,
16/04/2025,E,5,Z2,1,,,39,Unfenced,THF,
16/04/2025,E,5,Z2,2,Heteropogon contortus,4,4.3,Unfenced,THF,
16/04/2025,E,5,Z2,2,Enteropogon macrostachyus,2,3,Unfenced,THF,
16/04/2025,E,5,Z2,2,Cymbopogon excavatus,1,3,Unfenced,THF,
16/04/2025,E,5,Z2,2,,,3.4,Unfenced,THF,
11/04/2025,D,1,Z2,5,Panicum maximum,5,10.6,Unfenced,C,
11/04/2025,D,1,Z2,5,Aristida adscensionis,4,11.3,Unfenced,C,
11/04/2025,D,1,Z2,5,Setaria incressata,5,,Unfenced,C,
11/04/2025,D,1,Z2,5,Brachiaria brizantha,,,Unfenced,C,
11/04/2025,D,1,Z4,4,Aristida adscensionis,4,11.8,Unfenced,C,
11/04/2025,D,1,Z4,4,Eragrostis rigidior,3,8.8,Unfenced,C,
11/04/2025,D,1,Z4,4,Enteropogon macrostachyus,3,7.6,Unfenced,C,
11/04/2025,D,1,Z4,4,Panicum maximum,3,7.6,Unfenced,C,Too many forbs
11/04/2025,D,1,Z4,4,Eragrostis curvula,2,,Unfenced,C,
11/04/2025,D,1,Z4,3,Heteropogon contortus,4,5,Unfenced,C,Moribund plenty one side of the quadrat
11/04/2025,D,1,Z4,3,Diheteropogon anplactence,3,11.8,Unfenced,C,
11/04/2025,D,1,Z4,3,Eragrostis viscosa,4,11.4,Unfenced,C,
11/04/2025,D,1,Z4,3,Pogonarthria squarrosa ,1,11.2,Unfenced,C,
11/04/2025,D,1,Z4,3,Brachiaria brizantha,2,,Unfenced,C,
11/04/2025,D,1,Z4,3,Digitaria erianthra,3,,Unfenced,C,
11/04/2025,D,1,Z4,5,Chloris virgata,3,3.7,Unfenced,C,
11/04/2025,D,1,Z4,5,Eragrostis viscosa,13,4.9,Unfenced,C,
11/04/2025,D,1,Z4,5,Setaria incressata,12,5.8,Unfenced,C,
11/04/2025,D,1,Z4,5,Eragrostis gummiflua,3,5.7,Unfenced,C,
11/04/2025,D,1,Z4,5,Panicum maximum,2,,Unfenced,C,
11/04/2025,D,1,Z4,1,Heteropogon contortus,7,33.9,Unfenced,C,
11/04/2025,D,1,Z4,1,Setaria incressata,6,25,Unfenced,C,
11/04/2025,D,1,Z4,1,Eragrostis viscosa,3,19.9,Unfenced,C,
11/04/2025,D,1,Z4,1,Brachiaria brizantha,4,16.3,Unfenced,C,
11/04/2025,D,1,Z4,2,Heteropogon contortus,3,8.1,Unfenced,C,
11/04/2025,D,1,Z4,2,Eragrostis rigidior,2,8.1,Unfenced,C,
11/04/2025,D,1,Z4,2,Setaria incressata,5,7,Unfenced,C,
11/04/2025,D,1,Z4,2,Eragrostis viscosa,4,7.7,Unfenced,C,
11/04/2025,D,1,Z4,2,Eragrostis curvula,1,,Unfenced,C,
11/04/2025,D,1,Z4,2,Panicum maximum,3,,Unfenced,C,
11/04/2025,D,1,Z4,2,Brachiaria brizantha,4,,Unfenced,C,
11/04/2025,D,1,Z3,3,Enteropogon macrostachyus,4,3,Fenced,C,
11/04/2025,D,1,Z3,3,Eragrostis curvula,5,3.3,Fenced,C,
11/04/2025,D,1,Z3,3,Setaria incressata,7,4.9,Fenced,C,
11/04/2025,D,1,Z3,3,Aristida adscensionis,2,7.2,Fenced,C,
11/04/2025,D,1,Z3,4,Heteropogon contortus,3,6.8,Fenced,C,
11/04/2025,D,1,Z3,4,Chloris virgata,3,6.8,Fenced,C,
11/04/2025,D,1,Z3,4,Brachiaria serrata,3,4.5,Fenced,C,
11/04/2025,D,1,Z3,4,,,4.5,Fenced,C,
11/04/2025,D,1,Z3,1,Aristida adscensionis,4,10.9,Fenced,C,
11/04/2025,D,1,Z3,1,Aristida adscensionis,2,8.5,Fenced,C,
11/04/2025,D,1,Z3,1,Setaria incressata,5,9.2,Fenced,C,
11/04/2025,D,1,Z3,1,Brachiaria brizantha,7,10.3,Fenced,C,
11/04/2025,D,1,Z3,1,Heteropogon contortus,1,,Fenced,C,
11/04/2025,D,1,Z3,5,Aristida adscensionis,4,6,Fenced,C,
11/04/2025,D,1,Z3,5,Chloris virgata,6,5.1,Fenced,C,
11/04/2025,D,1,Z3,5,Aristida adscensionis,1,0,Fenced,C,
11/04/2025,D,1,Z3,5,Brachiaria brizantha,,4.5,Fenced,C,
11/04/2025,D,1,Z3,2,Enteropogon macrostachyus,1,4.4,Fenced,C,Too many forbs
11/04/2025,D,1,Z3,2,Chloris virgata,2,4.2,Fenced,C,
11/04/2025,D,1,Z3,2,Setaria incressata,4,4.3,Fenced,C,
11/04/2025,D,1,Z3,2,Panicum maximum,4,5.2,Fenced,C,
11/04/2025,D,1,Z3,2,Eragrostis curvula,3,,Fenced,C,
11/04/2025,D,1,Z1,3,Setaria incressata,3,8.7,Fenced,C,
11/04/2025,D,1,Z1,3,Brachiaria brizantha,4,8,Fenced,C,
11/04/2025,D,1,Z1,3,Eragrostis rigidior,5,9.6,Fenced,C,
11/04/2025,D,1,Z1,3,Eragrostis viscosa,5,9.4,Fenced,C,
11/04/2025,D,1,Z1,3,Eragrostis curvula,3,,Fenced,C,
11/04/2025,D,1,Z1,3,Chloris virgata,6,,Fenced,C,
11/04/2025,D,1,Z1,2,Eragrostis curvula,7,6.6,Fenced,C,
11/04/2025,D,1,Z1,2,Eragrostis rigidior,8,6.8,Fenced,C,
11/04/2025,D,1,Z1,2,Eragrostis viscosa,4,6.2,Fenced,C,
11/04/2025,D,1,Z1,2,Chloris virgata,6,7,Fenced,C,
11/04/2025,D,1,Z1,2,Perotis patens,2,,Fenced,C,
11/04/2025,D,1,Z1,1,Eragrostis viscosa,4,6.8,Fenced,C,
11/04/2025,D,1,Z1,1,Chloris virgata,3,5.3,Fenced,C,
11/04/2025,D,1,Z1,1,Panicum maximum,5,5.2,Fenced,C,
11/04/2025,D,1,Z1,1,Pogonarthria squarrosa ,6,5.7,Fenced,C,
11/04/2025,D,1,Z1,1,Brachiaria brizantha,2,,Fenced,C,
11/04/2025,D,1,Z1,1,Heteropogon contortus,1,,Fenced,C,
11/04/2025,D,1,Z1,1,Aristida adscensionis,2,,Fenced,C,
11/04/2025,D,1,Z1,4,Brachiaria brizantha,5,4.1,Fenced,C,
11/04/2025,D,1,Z1,4,Panicum maximum,3,4.1,Fenced,C,
11/04/2025,D,1,Z1,4,Dactyloctenium giganteum,2,6.1,Fenced,C,
11/04/2025,D,1,Z1,4,Enteropogon macrostachyus,2,6.2,Fenced,C,
11/04/2025,D,1,Z1,5,Enteropogon macrostachyus,2,34.7,Fenced,C,
11/04/2025,D,1,Z1,5,Eragrostis rigidior,3,25.4,Fenced,C,
11/04/2025,D,1,Z1,5,Setaria incressata,7,20.3,Fenced,C,
11/04/2025,D,1,Z1,5,Diheteropogon anplactence,2,15,Fenced,C,
11/04/2025,D,1,Z1,5,Aristida adscensionis,3,15,Fenced,C,
11/04/2025,D,1,Z1,5,Chloris virgata,2,,Fenced,C,
11/04/2025,D,1,Z3,5,Brachiaria brizantha,,,Fenced,C,
16/04/2025,E,1,Z1,1,Panicum maximum,4,6.4,Fenced,C,
16/04/2025,E,1,Z1,1,Heteropogon contortus,5,4.8,Fenced,C,
16/04/2025,E,1,Z1,1,Brachiaria brizantha,2,4.7,Fenced,C,
16/04/2025,E,1,Z1,1,Digitaria erianthra,1,5.3,Fenced,C,
16/04/2025,E,1,Z1,1,Enteropogon macrostachyus,2,,Fenced,C,
16/04/2025,E,1,Z1,4,Aristida adscensionis,2,0,Fenced,C,
16/04/2025,E,1,Z1,4,Eragrostis cylindriflora,1,3.5,Fenced,C,
16/04/2025,E,1,Z1,4,Heteropogon contortus,2,0,Fenced,C,
16/04/2025,E,1,Z1,4,,,2.9,Fenced,C,
16/04/2025,E,1,Z1,3,Heteropogon contortus,1,1.6,Fenced,C,
16/04/2025,E,1,Z1,3,Eragrostis rigidior,1,4.1,Fenced,C,
16/04/2025,E,1,Z1,3,,,4.7,Fenced,C,
16/04/2025,E,1,Z1,3,,,5.4,Fenced,C,
16/04/2025,E,1,Z1,5,Eragrostis viscosa,1,6,Fenced,C,
16/04/2025,E,1,Z1,5,Eragrostis gummiflua,13,5.4,Fenced,C,
16/04/2025,E,1,Z1,5,Brachiaria serrata,1,5,Fenced,C,
16/04/2025,E,1,Z1,5,,,4.6,Fenced,C,
16/04/2025,E,1,Z1,2,Heteropogon contortus,1,4.3,Fenced,C,
16/04/2025,E,1,Z1,2,Enteropogon macrostachyus,1,0,Fenced,C,
16/04/2025,E,1,Z1,2,,,4.6,Fenced,C,
16/04/2025,E,1,Z1,2,,,4.9,Fenced,C,
16/04/2025,E,1,Z3,1,Panicum maximum,2,0,Fenced,C,
16/04/2025,E,1,Z3,1,,,5.4,Fenced,C,
16/04/2025,E,1,Z3,1,,,4.2,Fenced,C,
16/04/2025,E,1,Z3,1,,,3.4,Fenced,C,
16/04/2025,E,1,Z3,4,Heteropogon contortus,3,10.1,Fenced,C,
16/04/2025,E,1,Z3,4,Digitaria erianthra,4,8.9,Fenced,C,
16/04/2025,E,1,Z3,4,,,8.1,Fenced,C,
16/04/2025,E,1,Z3,4,,,7,Fenced,C,
16/04/2025,E,1,Z3,2,Heteropogon contortus,3,6.3,Fenced,C,
16/04/2025,E,1,Z3,2,Eragrostis curvula,3,4.9,Fenced,C,
16/04/2025,E,1,Z3,2,,,0,Fenced,C,
16/04/2025,E,1,Z3,2,,,5.6,Fenced,C,
16/04/2025,E,1,Z3,5,Enteropogon macrostachyus,2,9.2,Fenced,C,
16/04/2025,E,1,Z3,5,Eragrostis curvula,3,5.4,Fenced,C,
16/04/2025,E,1,Z3,5,,,11.8,Fenced,C,
16/04/2025,E,1,Z3,5,,,9.8,Fenced,C,
16/04/2025,E,1,Z3,3,Heteropogon contortus,1,3.5,Fenced,C,
16/04/2025,E,1,Z3,3,,,0,Fenced,C,
16/04/2025,E,1,Z3,3,,,0,Fenced,C,
16/04/2025,E,1,Z3,3,,,0,Fenced,C,
16/04/2025,E,1,Z4,2,Aristida adscensionis,1,3.1,Unfenced,C,
16/04/2025,E,1,Z4,2,Heteropogon contortus,1,0,Unfenced,C,
16/04/2025,E,1,Z4,2,Setaria incressata,1,2.7,Unfenced,C,
16/04/2025,E,1,Z4,2,,,2.7,Unfenced,C,
16/04/2025,E,1,Z4,1,Digitaria erianthra,3,3.6,Unfenced,C,
16/04/2025,E,1,Z4,1,,,3.4,Unfenced,C,
16/04/2025,E,1,Z4,1,,,2.8,Unfenced,C,
16/04/2025,E,1,Z4,1,,,0,Unfenced,C,
16/04/2025,E,1,Z4,5,Panicum maximum,4,3.4,Unfenced,C,
16/04/2025,E,1,Z4,5,Setaria incressata,1,2.7,Unfenced,C,
16/04/2025,E,1,Z4,5,,,2.8,Unfenced,C,
16/04/2025,E,1,Z4,5,,,0,Unfenced,C,
16/04/2025,E,1,Z4,3,Digitaria erianthra,3,2.5,Unfenced,C,
16/04/2025,E,1,Z4,3,Enteropogon macrostachyus,1,4,Unfenced,C,
16/04/2025,E,1,Z4,3,Aristida congesta C,1,4.2,Unfenced,C,
16/04/2025,E,1,Z4,3,Eragrostis gummiflua,7,3.6,Unfenced,C,
16/04/2025,E,1,Z4,4,Digitaria erianthra,9,8.2,Unfenced,C,
16/04/2025,E,1,Z4,4,Eragrostis superba,1,8.6,Unfenced,C,
16/04/2025,E,1,Z4,4,Eragrostis gummiflua,7,9.2,Unfenced,C,
16/04/2025,E,1,Z4,4,,,9.6,Unfenced,C,
16/04/2025,E,1,Z2,2,Eragrostis superba,1,2.6,Unfenced,C,
16/04/2025,E,1,Z2,2,Heteropogon contortus,1,3.1,Unfenced,C,
16/04/2025,E,1,Z2,2,,,3.2,Unfenced,C,
16/04/2025,E,1,Z2,2,,,3.2,Unfenced,C,
16/04/2025,E,1,Z2,3,Heteropogon contortus,2,2.4,Unfenced,C,
16/04/2025,E,1,Z2,3,Digitaria erianthra,1,6.6,Unfenced,C,
16/04/2025,E,1,Z2,3,Setaria incressata,1,0,Unfenced,C,
16/04/2025,E,1,Z2,3,,,2.4,Unfenced,C,
16/04/2025,E,1,Z2,5,Digitaria erianthra,4,4.1,Unfenced,C,
16/04/2025,E,1,Z2,5,Heteropogon contortus,2,3.3,Unfenced,C,
16/04/2025,E,1,Z2,5,,,3.2,Unfenced,C,
16/04/2025,E,1,Z2,5,,,4.8,Unfenced,C,
16/04/2025,E,1,Z2,1,Brachiaria brizantha,1,3.8,Unfenced,C,
16/04/2025,E,1,Z2,1,Heteropogon contortus,1,4.8,Unfenced,C,
16/04/2025,E,1,Z2,1,Enteropogon macrostachyus,1,4.4,Unfenced,C,
16/04/2025,E,1,Z2,1,Eragrostis gummiflua,2,3.9,Unfenced,C,
16/04/2025,E,1,Z2,1,Eragrostis rigidior,1,,Unfenced,C,
16/04/2025,E,1,Z2,4,Aristida adscensionis,1,3.2,Unfenced,C,
16/04/2025,E,1,Z2,4,Cymbopogon excavatus,2,4.2,Unfenced,C,
16/04/2025,E,1,Z2,4,Heteropogon contortus,1,4.3,Unfenced,C,
16/04/2025,E,1,Z2,4,Digitaria erianthra,3,3.6,Unfenced,C,
09/04/2025,F,1,Z1,1,Digitaria erianthra,17,4.9,Fenced,C,
09/04/2025,F,1,Z1,1,Aristida adscensionis,3,4.5,Fenced,C,
09/04/2025,F,1,Z1,1,,,5.4,Fenced,C,
09/04/2025,F,1,Z1,1,,,4.7,Fenced,C,
09/04/2025,F,1,Z1,4,Heteropogon contortus,1,6.9,Fenced,C,
17/04/2025,B,2,Z1,1,Aristida congesta B,9,7.4,Fenced,F,
17/04/2025,B,2,Z1,1,Melinis repens,2,8,Fenced,F,
17/04/2025,B,2,Z1,1,Brachiaria serrata,6,9.3,Fenced,F,
17/04/2025,B,2,Z1,1,Cymbopogon plurinodis,2,10.3,Fenced,F,
17/04/2025,B,2,Z1,1,Heteropogon contortus,2,,Fenced,F,
17/04/2025,B,2,Z1,1,Bothriochloa insculpta,8,,Fenced,F,
